postcode,latitude,longitude,wards,geometry,closest_station_1_id,closest_station_1_distance,closest_station_2_id,closest_station_2_distance,closest_station_3_id,closest_station_3_distance,Academy,Community,Free,Independent,Other,Budgens,Iceland,Lidl,Marks And Spencer,Morrisons,Sainsburys,Tesco,The Co-operative Group,Waitrose
N7 0WE,51.566183,-0.121432,E05000381,POINT (-13517.7484060088 6722062.682818291),910GUPRHLWY,611.0608788333839,910GCROUCHH,629.674538674792,940GZZLUACY,934.6342843418009,0.0,1.0,0.0,0.0,3.0,1.0,1.0,0.0,0.0,0.0,4.0,3.0,1.0,0.0
N7 0WF,51.550181,-0.119088,E05000375,POINT (-13256.815519589318 6719197.509341167),940GZZLUCAR,186.88418468091942,940GZZLUHWY,513.356309889208,910GCLDNNRB,802.2307297185829,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,1.0,2.0,2.0,1.0,1.0
N7 0WG,51.565921,-0.122089,E05000381,POINT (-13590.885311460077 6722015.763347661),910GUPRHLWY,557.4062585026076,910GCROUCHH,676.567210035552,940GZZLUACY,887.4762463397118,0.0,1.0,0.0,0.0,3.0,1.0,2.0,0.0,1.0,0.0,4.0,3.0,1.0,0.0
N7 0WH,51.550181,-0.119088,E05000375,POINT (-13256.815519589318 6719197.509341167),940GZZLUCAR,186.88418468091942,940GZZLUHWY,513.356309889208,910GCLDNNRB,802.2307297185829,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,1.0,2.0,2.0,1.0,1.0
N7 0WJ,51.550181,-0.119088,E05000375,POINT (-13256.815519589318 6719197.509341167),940GZZLUCAR,186.88418468091942,940GZZLUHWY,513.356309889208,910GCLDNNRB,802.2307297185829,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,1.0,2.0,2.0,1.0,1.0
N7 0WL,51.550181,-0.119088,E05000375,POINT (-13256.815519589318 6719197.509341167),940GZZLUCAR,186.88418468091942,940GZZLUHWY,513.356309889208,910GCLDNNRB,802.2307297185829,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,1.0,2.0,2.0,1.0,1.0
N7 0WN,51.550181,-0.119088,E05000375,POINT (-13256.815519589318 6719197.509341167),940GZZLUCAR,186.88418468091942,940GZZLUHWY,513.356309889208,910GCLDNNRB,802.2307297185829,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,1.0,2.0,2.0,1.0,1.0
N7 0WP,51.566183,-0.121432,E05000381,POINT (-13517.7484060088 6722062.682818291),910GUPRHLWY,611.0608788333839,910GCROUCHH,629.674538674792,940GZZLUACY,934.6342843418009,0.0,1.0,0.0,0.0,3.0,1.0,1.0,0.0,0.0,0.0,4.0,3.0,1.0,0.0
N7 0WQ,51.565921,-0.122089,E05000381,POINT (-13590.885311460077 6722015.763347661),910GUPRHLWY,557.4062585026076,910GCROUCHH,676.567210035552,940GZZLUACY,887.4762463397118,0.0,1.0,0.0,0.0,3.0,1.0,2.0,0.0,1.0,0.0,4.0,3.0,1.0,0.0
N7 0WR,51.550181,-0.119088,E05000375,POINT (-13256.815519589318 6719197.509341167),940GZZLUCAR,186.88418468091942,940GZZLUHWY,513.356309889208,910GCLDNNRB,802.2307297185829,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,1.0,2.0,2.0,1.0,1.0
N7 0WS,51.550181,-0.119088,E05000375,POINT (-13256.815519589318 6719197.509341167),940GZZLUCAR,186.88418468091942,940GZZLUHWY,513.356309889208,910GCLDNNRB,802.2307297185829,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,1.0,2.0,2.0,1.0,1.0
N7 0WT,51.550181,-0.119088,E05000375,POINT (-13256.815519589318 6719197.509341167),940GZZLUCAR,186.88418468091942,940GZZLUHWY,513.356309889208,910GCLDNNRB,802.2307297185829,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,1.0,2.0,2.0,1.0,1.0
N7 0WU,51.550181,-0.119088,E05000375,POINT (-13256.815519589318 6719197.509341167),940GZZLUCAR,186.88418468091942,940GZZLUHWY,513.356309889208,910GCLDNNRB,802.2307297185829,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,1.0,2.0,2.0,1.0,1.0
N7 0WW,51.550181,-0.119088,E05000375,POINT (-13256.815519589318 6719197.509341167),940GZZLUCAR,186.88418468091942,940GZZLUHWY,513.356309889208,910GCLDNNRB,802.2307297185829,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,1.0,2.0,2.0,1.0,1.0
N7 0WX,51.550181,-0.119088,E05000375,POINT (-13256.815519589318 6719197.509341167),940GZZLUCAR,186.88418468091942,940GZZLUHWY,513.356309889208,910GCLDNNRB,802.2307297185829,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,1.0,2.0,2.0,1.0,1.0
N7 0WY,51.550181,-0.119088,E05000375,POINT (-13256.815519589318 6719197.509341167),940GZZLUCAR,186.88418468091942,940GZZLUHWY,513.356309889208,910GCLDNNRB,802.2307297185829,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,1.0,2.0,2.0,1.0,1.0
N7 0WZ,51.565956,-0.122016,E05000381,POINT (-13582.758988632122 6722022.031200225),910GUPRHLWY,563.641906501108,910GCROUCHH,670.7271901322039,940GZZLUACY,892.7076444371891,0.0,1.0,0.0,0.0,3.0,1.0,2.0,0.0,1.0,0.0,4.0,3.0,1.0,0.0
N7 0XA,51.550181,-0.119088,E05000375,POINT (-13256.815519589318 6719197.509341167),940GZZLUCAR,186.88418468091942,940GZZLUHWY,513.356309889208,910GCLDNNRB,802.2307297185829,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,1.0,2.0,2.0,1.0,1.0
N7 0XB,51.550181,-0.119088,E05000375,POINT (-13256.815519589318 6719197.509341167),940GZZLUCAR,186.88418468091942,940GZZLUHWY,513.356309889208,910GCLDNNRB,802.2307297185829,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,1.0,2.0,2.0,1.0,1.0
N7 0XD,51.550181,-0.119088,E05000375,POINT (-13256.815519589318 6719197.509341167),940GZZLUCAR,186.88418468091942,940GZZLUHWY,513.356309889208,910GCLDNNRB,802.2307297185829,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,1.0,2.0,2.0,1.0,1.0
N7 0XE,51.550181,-0.119088,E05000375,POINT (-13256.815519589318 6719197.509341167),940GZZLUCAR,186.88418468091942,940GZZLUHWY,513.356309889208,910GCLDNNRB,802.2307297185829,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,1.0,2.0,2.0,1.0,1.0
N7 0XF,51.553789,-0.109145,E05000373,POINT (-12149.965822631819 6719843.437191488),940GZZLUHWY,288.73509543079535,940GZZLUASL,569.8827303758279,940GZZLUCAR,864.2961964730837,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,1.0,2.0,5.0,0.0,2.0
N7 0XG,51.550181,-0.119088,E05000375,POINT (-13256.815519589318 6719197.509341167),940GZZLUCAR,186.88418468091942,940GZZLUHWY,513.356309889208,910GCLDNNRB,802.2307297185829,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,1.0,2.0,2.0,1.0,1.0
N7 0XH,51.550181,-0.119088,E05000375,POINT (-13256.815519589318 6719197.509341167),940GZZLUCAR,186.88418468091942,940GZZLUHWY,513.356309889208,910GCLDNNRB,802.2307297185829,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,1.0,2.0,2.0,1.0,1.0
N7 0XJ,51.565921,-0.122089,E05000381,POINT (-13590.885311460077 6722015.763347661),910GUPRHLWY,557.4062585026076,910GCROUCHH,676.567210035552,940GZZLUACY,887.4762463397118,0.0,1.0,0.0,0.0,3.0,1.0,2.0,0.0,1.0,0.0,4.0,3.0,1.0,0.0
N7 0XS,51.553789,-0.109145,E05000373,POINT (-12149.965822631819 6719843.437191488),940GZZLUHWY,288.73509543079535,940GZZLUASL,569.8827303758279,940GZZLUCAR,864.2961964730837,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,1.0,2.0,5.0,0.0,2.0
N7 0XT,51.550181,-0.119088,E05000375,POINT (-13256.815519589318 6719197.509341167),940GZZLUCAR,186.88418468091942,940GZZLUHWY,513.356309889208,910GCLDNNRB,802.2307297185829,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,1.0,2.0,2.0,1.0,1.0
N7 0XU,51.550181,-0.119088,E05000375,POINT (-13256.815519589318 6719197.509341167),940GZZLUCAR,186.88418468091942,940GZZLUHWY,513.356309889208,910GCLDNNRB,802.2307297185829,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,1.0,2.0,2.0,1.0,1.0
N7 0XW,51.550181,-0.119088,E05000375,POINT (-13256.815519589318 6719197.509341167),940GZZLUCAR,186.88418468091942,940GZZLUHWY,513.356309889208,910GCLDNNRB,802.2307297185829,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,1.0,2.0,2.0,1.0,1.0
N7 0XX,51.566183,-0.121432,E05000381,POINT (-13517.7484060088 6722062.682818291),910GUPRHLWY,611.0608788333839,910GCROUCHH,629.674538674792,940GZZLUACY,934.6342843418009,0.0,1.0,0.0,0.0,3.0,1.0,1.0,0.0,0.0,0.0,4.0,3.0,1.0,0.0
N7 0XY,51.553789,-0.109145,E05000373,POINT (-12149.965822631819 6719843.437191488),940GZZLUHWY,288.73509543079535,940GZZLUASL,569.8827303758279,940GZZLUCAR,864.2961964730837,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,1.0,2.0,5.0,0.0,2.0
N7 0XZ,51.550181,-0.119088,E05000375,POINT (-13256.815519589318 6719197.509341167),940GZZLUCAR,186.88418468091942,940GZZLUHWY,513.356309889208,910GCLDNNRB,802.2307297185829,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,1.0,2.0,2.0,1.0,1.0
N7 0YA,51.553789,-0.109145,E05000373,POINT (-12149.965822631819 6719843.437191488),940GZZLUHWY,288.73509543079535,940GZZLUASL,569.8827303758279,940GZZLUCAR,864.2961964730837,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,1.0,2.0,5.0,0.0,2.0
N7 0YB,51.550181,-0.119088,E05000375,POINT (-13256.815519589318 6719197.509341167),940GZZLUCAR,186.88418468091942,940GZZLUHWY,513.356309889208,910GCLDNNRB,802.2307297185829,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,1.0,2.0,2.0,1.0,1.0
N7 0YD,51.550181,-0.119088,E05000375,POINT (-13256.815519589318 6719197.509341167),940GZZLUCAR,186.88418468091942,940GZZLUHWY,513.356309889208,910GCLDNNRB,802.2307297185829,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,1.0,2.0,2.0,1.0,1.0
N7 0YE,51.550181,-0.119088,E05000375,POINT (-13256.815519589318 6719197.509341167),940GZZLUCAR,186.88418468091942,940GZZLUHWY,513.356309889208,910GCLDNNRB,802.2307297185829,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,1.0,2.0,2.0,1.0,1.0
N7 0YF,51.550181,-0.119088,E05000375,POINT (-13256.815519589318 6719197.509341167),940GZZLUCAR,186.88418468091942,940GZZLUHWY,513.356309889208,910GCLDNNRB,802.2307297185829,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,1.0,2.0,2.0,1.0,1.0
N7 0ZA,51.55465,-0.126939,E05000378,POINT (-14130.784841807426 6719997.586636751),940GZZLUTFP,816.7873566233476,940GZZLUCAR,901.4185118211011,940GZZLUHWY,989.3432603369886,0.0,2.0,0.0,0.0,0.0,1.0,1.0,0.0,1.0,1.0,4.0,2.0,1.0,1.0
N7 0ZB,51.553789,-0.109145,E05000373,POINT (-12149.965822631819 6719843.437191488),940GZZLUHWY,288.73509543079535,940GZZLUASL,569.8827303758279,940GZZLUCAR,864.2961964730837,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,1.0,2.0,5.0,0.0,2.0
N7 0ZD,51.553789,-0.109145,E05000373,POINT (-12149.965822631819 6719843.437191488),940GZZLUHWY,288.73509543079535,940GZZLUASL,569.8827303758279,940GZZLUCAR,864.2961964730837,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,1.0,2.0,5.0,0.0,2.0
N7 0ZE,51.553789,-0.109145,E05000373,POINT (-12149.965822631819 6719843.437191488),940GZZLUHWY,288.73509543079535,940GZZLUASL,569.8827303758279,940GZZLUCAR,864.2961964730837,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,1.0,2.0,5.0,0.0,2.0
N7 0ZF,51.55465,-0.126939,E05000378,POINT (-14130.784841807426 6719997.586636751),940GZZLUTFP,816.7873566233476,940GZZLUCAR,901.4185118211011,940GZZLUHWY,989.3432603369886,0.0,2.0,0.0,0.0,0.0,1.0,1.0,0.0,1.0,1.0,4.0,2.0,1.0,1.0
N7 0ZG,51.553789,-0.109145,E05000373,POINT (-12149.965822631819 6719843.437191488),940GZZLUHWY,288.73509543079535,940GZZLUASL,569.8827303758279,940GZZLUCAR,864.2961964730837,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,1.0,2.0,5.0,0.0,2.0
N7 0ZH,51.55465,-0.126939,E05000378,POINT (-14130.784841807426 6719997.586636751),940GZZLUTFP,816.7873566233476,940GZZLUCAR,901.4185118211011,940GZZLUHWY,989.3432603369886,0.0,2.0,0.0,0.0,0.0,1.0,1.0,0.0,1.0,1.0,4.0,2.0,1.0,1.0
N7 0ZJ,51.550181,-0.119088,E05000375,POINT (-13256.815519589318 6719197.509341167),940GZZLUCAR,186.88418468091942,940GZZLUHWY,513.356309889208,910GCLDNNRB,802.2307297185829,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,1.0,2.0,2.0,1.0,1.0
N7 0ZL,51.55465,-0.126939,E05000378,POINT (-14130.784841807426 6719997.586636751),940GZZLUTFP,816.7873566233476,940GZZLUCAR,901.4185118211011,940GZZLUHWY,989.3432603369886,0.0,2.0,0.0,0.0,0.0,1.0,1.0,0.0,1.0,1.0,4.0,2.0,1.0,1.0
N7 0ZN,51.553789,-0.109145,E05000373,POINT (-12149.965822631819 6719843.437191488),940GZZLUHWY,288.73509543079535,940GZZLUASL,569.8827303758279,940GZZLUCAR,864.2961964730837,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,1.0,2.0,5.0,0.0,2.0
N7 0ZP,51.550181,-0.119088,E05000375,POINT (-13256.815519589318 6719197.509341167),940GZZLUCAR,186.88418468091942,940GZZLUHWY,513.356309889208,910GCLDNNRB,802.2307297185829,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,1.0,2.0,2.0,1.0,1.0
N7 0ZQ,51.553789,-0.109145,E05000373,POINT (-12149.965822631819 6719843.437191488),940GZZLUHWY,288.73509543079535,940GZZLUASL,569.8827303758279,940GZZLUCAR,864.2961964730837,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,1.0,2.0,5.0,0.0,2.0
N7 0ZR,51.553789,-0.109145,E05000373,POINT (-12149.965822631819 6719843.437191488),940GZZLUHWY,288.73509543079535,940GZZLUASL,569.8827303758279,940GZZLUCAR,864.2961964730837,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,1.0,2.0,5.0,0.0,2.0
N7 0ZS,51.553789,-0.109145,E05000373,POINT (-12149.965822631819 6719843.437191488),940GZZLUHWY,288.73509543079535,940GZZLUASL,569.8827303758279,940GZZLUCAR,864.2961964730837,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,1.0,2.0,5.0,0.0,2.0
N7 0ZT,51.553789,-0.109145,E05000373,POINT (-12149.965822631819 6719843.437191488),940GZZLUHWY,288.73509543079535,940GZZLUASL,569.8827303758279,940GZZLUCAR,864.2961964730837,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,1.0,2.0,5.0,0.0,2.0
N7 0ZW,51.553789,-0.109145,E05000373,POINT (-12149.965822631819 6719843.437191488),940GZZLUHWY,288.73509543079535,940GZZLUASL,569.8827303758279,940GZZLUCAR,864.2961964730837,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,1.0,2.0,5.0,0.0,2.0
N7 1AA,51.566183,-0.121432,E05000381,POINT (-13517.7484060088 6722062.682818291),910GUPRHLWY,611.0608788333839,910GCROUCHH,629.674538674792,940GZZLUACY,934.6342843418009,0.0,1.0,0.0,0.0,3.0,1.0,1.0,0.0,0.0,0.0,4.0,3.0,1.0,0.0
N7 1AD,51.566183,-0.121432,E05000381,POINT (-13517.7484060088 6722062.682818291),910GUPRHLWY,611.0608788333839,910GCROUCHH,629.674538674792,940GZZLUACY,934.6342843418009,0.0,1.0,0.0,0.0,3.0,1.0,1.0,0.0,0.0,0.0,4.0,3.0,1.0,0.0
N7 1AF,51.565921,-0.122089,E05000381,POINT (-13590.885311460077 6722015.763347661),910GUPRHLWY,557.4062585026076,910GCROUCHH,676.567210035552,940GZZLUACY,887.4762463397118,0.0,1.0,0.0,0.0,3.0,1.0,2.0,0.0,1.0,0.0,4.0,3.0,1.0,0.0
N7 1AL,51.566183,-0.121432,E05000381,POINT (-13517.7484060088 6722062.682818291),910GUPRHLWY,611.0608788333839,910GCROUCHH,629.674538674792,940GZZLUACY,934.6342843418009,0.0,1.0,0.0,0.0,3.0,1.0,1.0,0.0,0.0,0.0,4.0,3.0,1.0,0.0
N7 1AN,51.566183,-0.121432,E05000381,POINT (-13517.7484060088 6722062.682818291),910GUPRHLWY,611.0608788333839,910GCROUCHH,629.674538674792,940GZZLUACY,934.6342843418009,0.0,1.0,0.0,0.0,3.0,1.0,1.0,0.0,0.0,0.0,4.0,3.0,1.0,0.0
N7 1AR,51.565921,-0.122089,E05000381,POINT (-13590.885311460077 6722015.763347661),910GUPRHLWY,557.4062585026076,910GCROUCHH,676.567210035552,940GZZLUACY,887.4762463397118,0.0,1.0,0.0,0.0,3.0,1.0,2.0,0.0,1.0,0.0,4.0,3.0,1.0,0.0
N7 1AS,51.566183,-0.121432,E05000381,POINT (-13517.7484060088 6722062.682818291),910GUPRHLWY,611.0608788333839,910GCROUCHH,629.674538674792,940GZZLUACY,934.6342843418009,0.0,1.0,0.0,0.0,3.0,1.0,1.0,0.0,0.0,0.0,4.0,3.0,1.0,0.0
N7 1AT,51.565921,-0.122089,E05000381,POINT (-13590.885311460077 6722015.763347661),910GUPRHLWY,557.4062585026076,910GCROUCHH,676.567210035552,940GZZLUACY,887.4762463397118,0.0,1.0,0.0,0.0,3.0,1.0,2.0,0.0,1.0,0.0,4.0,3.0,1.0,0.0
N7 1AU,51.565921,-0.122089,E05000381,POINT (-13590.885311460077 6722015.763347661),910GUPRHLWY,557.4062585026076,910GCROUCHH,676.567210035552,940GZZLUACY,887.4762463397118,0.0,1.0,0.0,0.0,3.0,1.0,2.0,0.0,1.0,0.0,4.0,3.0,1.0,0.0
N7 1AW,51.565921,-0.122089,E05000381,POINT (-13590.885311460077 6722015.763347661),910GUPRHLWY,557.4062585026076,910GCROUCHH,676.567210035552,940GZZLUACY,887.4762463397118,0.0,1.0,0.0,0.0,3.0,1.0,2.0,0.0,1.0,0.0,4.0,3.0,1.0,0.0
N7 1BA,51.565921,-0.122089,E05000381,POINT (-13590.885311460077 6722015.763347661),910GUPRHLWY,557.4062585026076,910GCROUCHH,676.567210035552,940GZZLUACY,887.4762463397118,0.0,1.0,0.0,0.0,3.0,1.0,2.0,0.0,1.0,0.0,4.0,3.0,1.0,0.0
N7 1BB,51.565921,-0.122089,E05000381,POINT (-13590.885311460077 6722015.763347661),910GUPRHLWY,557.4062585026076,910GCROUCHH,676.567210035552,940GZZLUACY,887.4762463397118,0.0,1.0,0.0,0.0,3.0,1.0,2.0,0.0,1.0,0.0,4.0,3.0,1.0,0.0
N7 1BE,51.566183,-0.121432,E05000381,POINT (-13517.7484060088 6722062.682818291),910GUPRHLWY,611.0608788333839,910GCROUCHH,629.674538674792,940GZZLUACY,934.6342843418009,0.0,1.0,0.0,0.0,3.0,1.0,1.0,0.0,0.0,0.0,4.0,3.0,1.0,0.0
N7 1BH,51.565921,-0.122089,E05000381,POINT (-13590.885311460077 6722015.763347661),910GUPRHLWY,557.4062585026076,910GCROUCHH,676.567210035552,940GZZLUACY,887.4762463397118,0.0,1.0,0.0,0.0,3.0,1.0,2.0,0.0,1.0,0.0,4.0,3.0,1.0,0.0
N7 1BJ,51.565921,-0.122089,E05000381,POINT (-13590.885311460077 6722015.763347661),910GUPRHLWY,557.4062585026076,910GCROUCHH,676.567210035552,940GZZLUACY,887.4762463397118,0.0,1.0,0.0,0.0,3.0,1.0,2.0,0.0,1.0,0.0,4.0,3.0,1.0,0.0
N7 1BL,51.565921,-0.122089,E05000381,POINT (-13590.885311460077 6722015.763347661),910GUPRHLWY,557.4062585026076,910GCROUCHH,676.567210035552,940GZZLUACY,887.4762463397118,0.0,1.0,0.0,0.0,3.0,1.0,2.0,0.0,1.0,0.0,4.0,3.0,1.0,0.0
N7 1BN,51.565921,-0.122089,E05000381,POINT (-13590.885311460077 6722015.763347661),910GUPRHLWY,557.4062585026076,910GCROUCHH,676.567210035552,940GZZLUACY,887.4762463397118,0.0,1.0,0.0,0.0,3.0,1.0,2.0,0.0,1.0,0.0,4.0,3.0,1.0,0.0
N7 1BP,51.565921,-0.122089,E05000381,POINT (-13590.885311460077 6722015.763347661),910GUPRHLWY,557.4062585026076,910GCROUCHH,676.567210035552,940GZZLUACY,887.4762463397118,0.0,1.0,0.0,0.0,3.0,1.0,2.0,0.0,1.0,0.0,4.0,3.0,1.0,0.0
N7 1BQ,51.566183,-0.121432,E05000381,POINT (-13517.7484060088 6722062.682818291),910GUPRHLWY,611.0608788333839,910GCROUCHH,629.674538674792,940GZZLUACY,934.6342843418009,0.0,1.0,0.0,0.0,3.0,1.0,1.0,0.0,0.0,0.0,4.0,3.0,1.0,0.0
N7 1BR,51.566183,-0.121432,E05000381,POINT (-13517.7484060088 6722062.682818291),910GUPRHLWY,611.0608788333839,910GCROUCHH,629.674538674792,940GZZLUACY,934.6342843418009,0.0,1.0,0.0,0.0,3.0,1.0,1.0,0.0,0.0,0.0,4.0,3.0,1.0,0.0
N7 1BT,51.565921,-0.122089,E05000381,POINT (-13590.885311460077 6722015.763347661),910GUPRHLWY,557.4062585026076,910GCROUCHH,676.567210035552,940GZZLUACY,887.4762463397118,0.0,1.0,0.0,0.0,3.0,1.0,2.0,0.0,1.0,0.0,4.0,3.0,1.0,0.0
N7 1BU,51.565921,-0.122089,E05000381,POINT (-13590.885311460077 6722015.763347661),910GUPRHLWY,557.4062585026076,910GCROUCHH,676.567210035552,940GZZLUACY,887.4762463397118,0.0,1.0,0.0,0.0,3.0,1.0,2.0,0.0,1.0,0.0,4.0,3.0,1.0,0.0
N7 1BW,51.565921,-0.122089,E05000381,POINT (-13590.885311460077 6722015.763347661),910GUPRHLWY,557.4062585026076,910GCROUCHH,676.567210035552,940GZZLUACY,887.4762463397118,0.0,1.0,0.0,0.0,3.0,1.0,2.0,0.0,1.0,0.0,4.0,3.0,1.0,0.0
N7 1BX,51.565921,-0.122089,E05000381,POINT (-13590.885311460077 6722015.763347661),910GUPRHLWY,557.4062585026076,910GCROUCHH,676.567210035552,940GZZLUACY,887.4762463397118,0.0,1.0,0.0,0.0,3.0,1.0,2.0,0.0,1.0,0.0,4.0,3.0,1.0,0.0
N7 1BY,51.565921,-0.122089,E05000381,POINT (-13590.885311460077 6722015.763347661),910GUPRHLWY,557.4062585026076,910GCROUCHH,676.567210035552,940GZZLUACY,887.4762463397118,0.0,1.0,0.0,0.0,3.0,1.0,2.0,0.0,1.0,0.0,4.0,3.0,1.0,0.0
N7 1BZ,51.566183,-0.121432,E05000381,POINT (-13517.7484060088 6722062.682818291),910GUPRHLWY,611.0608788333839,910GCROUCHH,629.674538674792,940GZZLUACY,934.6342843418009,0.0,1.0,0.0,0.0,3.0,1.0,1.0,0.0,0.0,0.0,4.0,3.0,1.0,0.0
N7 1DA,51.565921,-0.122089,E05000381,POINT (-13590.885311460077 6722015.763347661),910GUPRHLWY,557.4062585026076,910GCROUCHH,676.567210035552,940GZZLUACY,887.4762463397118,0.0,1.0,0.0,0.0,3.0,1.0,2.0,0.0,1.0,0.0,4.0,3.0,1.0,0.0
N7 1DB,51.565921,-0.122089,E05000381,POINT (-13590.885311460077 6722015.763347661),910GUPRHLWY,557.4062585026076,910GCROUCHH,676.567210035552,940GZZLUACY,887.4762463397118,0.0,1.0,0.0,0.0,3.0,1.0,2.0,0.0,1.0,0.0,4.0,3.0,1.0,0.0
N7 1DD,51.565921,-0.122089,E05000381,POINT (-13590.885311460077 6722015.763347661),910GUPRHLWY,557.4062585026076,910GCROUCHH,676.567210035552,940GZZLUACY,887.4762463397118,0.0,1.0,0.0,0.0,3.0,1.0,2.0,0.0,1.0,0.0,4.0,3.0,1.0,0.0
N7 1DE,51.565921,-0.122089,E05000381,POINT (-13590.885311460077 6722015.763347661),910GUPRHLWY,557.4062585026076,910GCROUCHH,676.567210035552,940GZZLUACY,887.4762463397118,0.0,1.0,0.0,0.0,3.0,1.0,2.0,0.0,1.0,0.0,4.0,3.0,1.0,0.0
N7 1DF,51.565921,-0.122089,E05000381,POINT (-13590.885311460077 6722015.763347661),910GUPRHLWY,557.4062585026076,910GCROUCHH,676.567210035552,940GZZLUACY,887.4762463397118,0.0,1.0,0.0,0.0,3.0,1.0,2.0,0.0,1.0,0.0,4.0,3.0,1.0,0.0
N7 1DG,51.565921,-0.122089,E05000381,POINT (-13590.885311460077 6722015.763347661),910GUPRHLWY,557.4062585026076,910GCROUCHH,676.567210035552,940GZZLUACY,887.4762463397118,0.0,1.0,0.0,0.0,3.0,1.0,2.0,0.0,1.0,0.0,4.0,3.0,1.0,0.0
N7 1DH,51.565921,-0.122089,E05000381,POINT (-13590.885311460077 6722015.763347661),910GUPRHLWY,557.4062585026076,910GCROUCHH,676.567210035552,940GZZLUACY,887.4762463397118,0.0,1.0,0.0,0.0,3.0,1.0,2.0,0.0,1.0,0.0,4.0,3.0,1.0,0.0
N7 1DJ,51.565921,-0.122089,E05000381,POINT (-13590.885311460077 6722015.763347661),910GUPRHLWY,557.4062585026076,910GCROUCHH,676.567210035552,940GZZLUACY,887.4762463397118,0.0,1.0,0.0,0.0,3.0,1.0,2.0,0.0,1.0,0.0,4.0,3.0,1.0,0.0
N7 1DL,51.566183,-0.121432,E05000381,POINT (-13517.7484060088 6722062.682818291),910GUPRHLWY,611.0608788333839,910GCROUCHH,629.674538674792,940GZZLUACY,934.6342843418009,0.0,1.0,0.0,0.0,3.0,1.0,1.0,0.0,0.0,0.0,4.0,3.0,1.0,0.0
N7 1DN,51.565956,-0.122016,E05000381,POINT (-13582.758988632122 6722022.031200225),910GUPRHLWY,563.641906501108,910GCROUCHH,670.7271901322039,940GZZLUACY,892.7076444371891,0.0,1.0,0.0,0.0,3.0,1.0,2.0,0.0,1.0,0.0,4.0,3.0,1.0,0.0
N7 1DP,51.565956,-0.122016,E05000381,POINT (-13582.758988632122 6722022.031200225),910GUPRHLWY,563.641906501108,910GCROUCHH,670.7271901322039,940GZZLUACY,892.7076444371891,0.0,1.0,0.0,0.0,3.0,1.0,2.0,0.0,1.0,0.0,4.0,3.0,1.0,0.0
